Subject_ID,CE.14.0.,CE.17.0.,CE.18.2.,CE.20.5.,CER.22.0.,CER.22.1.,CER.24.0.,DAG.14.0.18.1.,DAG.16.0.16.1.,DAG.16.0.18.1.,DAG.16.0.20.4.,DAG.16.1.18.1.,DAG.18.0.18.1.,DAG.18.1.18.1.,DAG.18.1.18.2.,DAG.18.1.20.4.,LPC.17.0.,LPC.20.4.,LPE.18.1.,LPE.20.4.,PC.16.0.20.2.,PC.16.0.20.3.,PC.16.0.20.5.,PC.17.0.18.1.,PC.17.0.18.2.,PC.18.0.20.3.,PC.18.1.20.5.,PC.18.2.18.2.,SM.24.0.,TAG45.0.FA15.0,TAG46.0.FA18.0,TAG46.1.FA14.0,TAG46.1.FA16.1,TAG46.2.FA14.0,TAG46.3.FA12.0,TAG46.3.FA18.3,TAG47.0.FA16.0,TAG47.0.FA17.0,TAG47.1.FA14.0,TAG47.1.FA16.0,TAG47.1.FA18.1,TAG47.2.FA14.0,TAG47.2.FA15.0,TAG47.2.FA16.1,TAG48.0.FA16.0,TAG48.1.FA14.1,TAG48.1.FA16.0,TAG48.1.FA16.1,TAG48.2.FA14.0,TAG48.2.FA16.0,TAG48.2.FA16.1,TAG48.2.FA18.2,TAG48.3.FA12.0,TAG48.3.FA14.1,TAG48.3.FA16.1,TAG48.3.FA18.1,TAG48.3.FA18.2,TAG48.3.FA18.3,TAG48.4.FA18.1,TAG48.4.FA18.3,TAG48.5.FA18.2,TAG49.0.FA16.0,TAG49.1.FA15.0,TAG49.1.FA16.0,TAG49.1.FA16.1,TAG49.1.FA17.0,TAG49.1.FA18.1,TAG49.2.FA14.0,TAG49.2.FA15.0,TAG49.2.FA16.0,TAG49.2.FA18.1,TAG49.2.FA18.2,TAG49.3.FA16.1,TAG49.3.FA18.2,TAG49.3.FA18.3,TAG50.0.FA16.0,TAG50.0.FA18.0,TAG50.1.FA16.0,TAG50.1.FA16.1,TAG50.1.FA18.0,TAG50.1.FA18.1,TAG50.2.FA16.0,TAG50.2.FA16.1,TAG50.2.FA18.1,TAG50.2.FA18.2,TAG50.3.FA14.0,TAG50.3.FA16.0,TAG50.3.FA16.1,TAG50.3.FA18.1,TAG50.3.FA18.3,TAG50.3.FA20.3,TAG50.4.FA16.0,TAG50.4.FA20.4,TAG50.5.FA16.0,TAG51.0.FA17.0,TAG51.0.FA18.0,TAG51.1.FA18.1,TAG51.2.FA16.1,TAG51.2.FA18.2,TAG51.3.FA15.0,TAG51.3.FA16.1,TAG51.3.FA17.0,TAG51.3.FA18.2,TAG51.3.FA18.3,TAG51.4.FA15.0,TAG51.4.FA18.2,TAG51.4.FA20.4,TAG51.5.FA18.2,TAG52.1.FA16.0,TAG52.1.FA16.1,TAG52.1.FA18.0,TAG52.1.FA18.1,TAG52.1.FA20.1,TAG52.2.FA14.0,TAG52.2.FA16.0,TAG52.2.FA16.1,TAG52.2.FA18.0,TAG52.2.FA18.1,TAG52.2.FA18.2,TAG52.2.FA20.1,TAG52.2.FA20.2,TAG52.3.FA16.0,TAG52.3.FA16.1,TAG52.3.FA18.1,TAG52.3.FA18.2,TAG52.3.FA18.3,TAG52.3.FA20.0,TAG52.3.FA20.2,TAG52.3.FA20.3,TAG52.4.FA16.0,TAG52.4.FA16.1,TAG52.4.FA18.0,TAG52.4.FA18.1,TAG52.4.FA18.2,TAG52.4.FA18.3,TAG52.4.FA20.0,TAG52.4.FA20.4,TAG52.4.FA22.1,TAG52.4.FA22.4,TAG52.5.FA14.0,TAG52.5.FA16.1,TAG52.5.FA18.2,TAG52.5.FA20.4,TAG52.5.FA20.5,TAG52.5.FA22.5,TAG52.6.FA16.0,TAG52.7.FA18.1,TAG52.8.FA18.2,TAG53.2.FA16.0,TAG53.4.FA16.0,TAG53.4.FA17.0,TAG53.4.FA20.4,TAG54.2.FA18.2,TAG54.2.FA20.1,TAG54.2.FA20.2,TAG54.3.FA16.0,TAG54.3.FA16.1,TAG54.3.FA18.1,TAG54.3.FA18.2,TAG54.3.FA20.1,TAG54.3.FA20.2,TAG54.3.FA20.3,TAG54.4.FA16.0,TAG54.4.FA16.1,TAG54.4.FA18.0,TAG54.4.FA18.1,TAG54.4.FA18.2,TAG54.4.FA20.2,TAG54.4.FA20.3,TAG54.4.FA22.1,TAG54.4.FA22.4,TAG54.5.FA16.0,TAG54.5.FA16.1,TAG54.5.FA18.0,TAG54.5.FA18.1,TAG54.5.FA18.2,TAG54.5.FA20.4,TAG54.5.FA20.5,TAG54.5.FA22.1,TAG54.5.FA22.4,TAG54.5.FA22.5,TAG54.6.FA18.2,TAG54.6.FA18.3,TAG54.6.FA20.4,TAG54.6.FA20.5,TAG54.6.FA22.6,TAG54.8.FA18.2,TAG54.8.FA20.5,TAG56.3.FA18.0,TAG56.3.FA20.0,TAG56.4.FA16.0,TAG56.4.FA20.1,TAG56.5.FA18.2,TAG56.6.FA22.5,TAG56.9.FA20.4,TAG56.9.FA20.5,TAG58.10.FA20.5,TAG58.6.FA16.0,TAG58.7.FA16.0,TAG60.11.FA22.6
ZN9YTFN-E13,20.128,7.9709,2204.5111,85.1421,1.6664,0.0716,5.4954,0.2168,0.2863,3.589,0.1854,0.8344,1.2106,6.9458,5.5836,0.6865,1.0255,1.4323,0.45,0.1976,9.1777,106.9626,71.5019,1.7459,3.5894,60.4416,10.8115,8.1245,39.8777,0.0329,0.0354,0.4151,0.2015,0.1587,0.0275,0.031871113,0.2266,0.0616,0.1201,0.1509,0.1425,0.0491,0.067,0.0653,3.5211,0.0517,6.3133,1.3528,2.6721,3.0658,1.7799,2.3134,0.3613,0.3268,0.6725,0.5247,1.027,0.1337,0.0872,0.0694,0.036,0.4146,1.0552,1.499,0.1431,0.177,1.3089,0.13,0.8703,0.8093,0.6083,0.7346,0.2068,0.3091,0.0433,5.916,1.7125,53.2379,1.7532,1.5841,31.7136,46.9569,16.9041,31.4437,18.5315,6.8046,11.4889,10.9955,8.8403,0.9147,0.0465,0.8134,0.1002,0.1384,0.1885,0.1457,1.9454,0.3707,0.9998,2.6137,0.4542,0.2099,3.4756,0.0637,0.8609,1.3653,0.017506263,0.1164,22.0265,0.2349,13.652,30.7994,0.3644,0.1243,163.9472,3.1624,9.4297,275.3125,18.0214,0.3879,0.2031,186.2398,20.1417,187.9026,167.1131,1.1262,0.354,0.3373,0.3764,59.7051,18.7738,0.1227,22.7162,98.2041,9.5216,0.3665,0.8192,0.1096,0.0418,0.1352,5.8846,10.8102,0.7487,0.874,0.1645,0.4057,0.19,0.0982,0.5853,0.1321,1.0228,0.0721,1.8754,2.5766,0.1723,2.9389,0.3905,124.1548,19.2332,1.7203,1.5752,0.3378,3.2814,0.4313,7.0395,99.8707,56.8137,1.1006,2.859,0.2005,0.1112,3.8578,0.473,0.6516,29.3495,38.8831,7.5167,0.7273,0.1629,0.1123,0.662,11.598,3.6406,5.3093,6.3728,1.8707,0.4589,0.7581,0.4072,0.4166,0.1394,1.31,1.3987,5.2889,0.3033,1.5642,0.4866,0.1018,0.1263,0.6098
ZN9YTFN-E14,22.1334,6.7799,2007.3723,78.0909,1.6501,0.079,5.0872,0.2494,0.2753,3.1569,0.1272,0.8646,0.9692,6.4215,5.0124,0.5819,0.8792,1.7032,0.5268,0.172,8.2515,90.9299,60.9018,1.736,4.1327,48.2863,8.9295,7.6372,35.2776,0.05626543,0.009770991,0.3648,0.1497,0.1625,0.0265,0.016955814,0.137,0.038,0.0913,0.1173,0.1152,0.0531,0.0552,0.033400517,2.7816,0.0568,5.5659,1.1017,2.5135,2.9526,1.672,2.247,0.4019,0.3483,0.6371,0.5384,1.1097,0.1221,0.0812,0.0669,0.036,0.2623,0.9467,1.347,0.1104,0.1497,1.1293,0.138,0.8463,0.721,0.532,0.6929,0.2198,0.2872,0.0457,5.027,1.2339,48.3763,1.6008,1.347,29.105,44.9655,15.9885,30.4021,18.1558,6.8535,11.5189,11.0846,8.724,0.9148,0.0488,0.8315,0.1131,0.1428,0.1407,0.0828,1.7219,0.318,0.9669,2.5947,0.4279,0.2294,3.3561,0.0604,0.849,1.4309,0.049467847,0.1423,19.8968,0.206,11.9363,28.1265,0.3393,0.1439,155.3327,3.1315,9.2093,261.832,17.3482,0.3637,0.1933,178.2305,19.737,184.6595,162.0593,1.0587,0.4035,0.3308,0.378,58.5052,18.8662,0.1407,23.0278,98.8711,9.4302,0.3552,0.8145,0.1104,0.0397,0.1216,6.1356,10.962,0.7178,0.8092,0.1752,0.352,0.1545,0.0982,0.5644,0.1598,0.9801,0.0478,1.9019,2.4657,0.1715,2.839,0.3902,125.0885,18.9039,1.6964,1.492,0.3207,3.1326,0.4449,7.1577,100.5229,57.4672,1.0327,2.8613,0.2251,0.1184,3.826,0.4741,0.6313,29.7958,39.3502,7.5018,0.6833,0.1598,0.1115,0.7508,11.708,3.6174,5.4157,6.0836,1.7819,0.3398,0.7619,0.4348,0.3924,0.1264,1.4213,1.4107,5.8022,0.2979,1.5647,0.5426,0.1126,0.12,0.6361
ZN9YTFN-E15,23.5065,7.3173,2150.9759,83.1741,1.7545,0.0847,5.3799,0.1787,0.2401,3.3004,0.1552,0.7662,1.057,6.4401,6.0383,0.595,0.9789,1.3853,0.5835,0.2142,8.858,114.4921,70.609,1.7767,4.3396,68.8596,11.1312,8.1917,40.145,0.018814918,0.0324,0.4148,0.1657,0.1729,0.03,0.03036456,0.1724,0.0386,0.091,0.1229,0.1495,0.0467,0.0719,0.0436,3.3992,0.06,6.415,1.3767,2.8639,3.2525,1.841,2.5648,0.3676,0.41,0.6862,0.5991,1.2015,0.151,0.0876,0.0771,0.0448,0.2819,1.0896,1.502,0.1233,0.1471,1.3067,0.1381,0.9472,0.8505,0.6281,0.7772,0.2219,0.3076,0.049,5.7883,1.4343,55.7851,1.8139,1.5015,33.7096,51.6273,17.5815,33.9363,21.2221,7.4721,12.8718,12.3975,9.726,1.0567,0.0524,0.8762,0.1162,0.1519,0.1371,0.0957,1.8939,0.3833,1.1124,2.802,0.4462,0.2562,3.6901,0.0695,0.9796,1.5853,0.0471,0.1462,21.7978,0.2105,13.1314,31.0862,0.3733,0.1457,171.2038,3.3477,10.137,286.3173,19.4187,0.4033,0.2181,199.1582,21.3221,203.9902,177.917,1.1229,0.4024,0.3572,0.3967,65.5421,20.4683,0.1524,25.0417,109.4296,10.4651,0.3986,0.9553,0.1133,0.0452,0.1433,6.5278,11.8808,0.8043,0.8934,0.1776,0.3491,0.19,0.0914,0.57,0.1543,1.1396,0.0662,1.9329,2.5934,0.1805,3.1139,0.4357,135.0214,20.6206,1.7953,1.5762,0.3295,3.4777,0.4581,7.6226,109.245,62.701,1.1134,3.1458,0.2229,0.11,4.1549,0.4943,0.701,32.9163,43.8104,8.0022,0.7072,0.1891,0.1014,0.7624,13.3866,4.0225,6.0183,6.5693,1.7758,0.3495,0.7791,0.4514,0.4148,0.1414,1.4605,1.4858,5.5211,0.3324,1.6972,0.5581,0.1114,0.1252,0.6448
ZN3TBJM-E11,27.4872,10.0029,1897.0456,48.3773,0.8235,0.0866,2.5175,0.5307,0.4059,3.389,0.2103,1.2241,1.0444,5.0042,3.5173,0.6486,1.8259,3.9815,1.2704,0.4837,9.8135,109.1854,17.9865,1.4419,4.2585,58.5906,2.6204,14.3061,32.6407,0.3861,0.9302,4.45,1.9135,1.4886,0.1976,0.1694,1.8044,0.3512,0.7307,0.8134,0.8312,0.2326,0.2938,0.1976,20.4893,0.4412,26.9519,5.3668,8.9422,11.9931,7.7914,7.1038,1.0685,1.2838,2.2671,1.6958,3.582,0.7991,0.1785,0.4498,0.0632,1.8609,2.8327,4.2826,0.4263,0.746,3.6768,0.3976,1.7977,1.7891,1.4618,1.3699,0.3924,0.5627,0.1699,15.5163,6.2301,88.486,4.3046,5.1625,51.8171,70.9552,33.1145,60.8895,20.6865,8.9714,17.9547,18.3165,13.5985,2.2681,0.3412,1.9532,0.8225,0.2101,0.4857,0.5019,3.8328,0.8197,1.3833,2.1384,0.7489,0.4287,3.3423,0.1632,0.656,0.956,0.1799,0.1029,27.7118,0.4173,19.9812,35.2587,0.5015,0.2086,151.038,3.8347,10.7002,255.2827,14.7526,0.5704,0.5058,120.0576,18.9251,135.7509,108.7793,1.5499,0.2546,0.7364,1.1111,33.2164,13.2152,0.2235,19.0222,50.5501,11.4715,0.1866,2.7657,0.0837,0.1483,0.3646,4.1893,6.9856,2.9973,0.4804,0.4168,0.4838,0.2962,0.1196,1.0101,0.2656,0.6977,0.2249,1.4838,2.1188,0.2598,3.205,0.29,83.0526,11.3203,1.2049,2.2633,0.657,4.4395,0.4905,3.7332,51.4956,28.6951,1.234,5.1305,0.1091,0.3517,4.9907,0.7862,0.5043,15.98,16.0245,12.5659,0.3019,0.0794,0.4225,1.0867,5.5157,2.871,7.8373,2.214,1.3503,0.1861,0.2436,0.3531,0.1995,0.301,0.5326,0.7838,4.2022,0.667,0.368,0.2579,0.1335,0.177,0.3019
ZN3TBJM-E12,27.4026,9.9965,1852.2407,45.3342,0.8494,0.0754,2.5805,0.501,0.4269,2.924,0.1862,1.4717,0.9825,5.2349,3.2619,0.5817,1.4271,3.2102,1.0177,0.4989,9.821,116.6658,21.4711,1.6235,3.9219,63.7104,2.9311,12.7746,32.2661,0.3055,0.5788,4.2352,1.955,1.491,0.2123,0.1297,1.4031,0.2743,0.6782,0.7801,0.7474,0.2555,0.3194,0.2575,16.9533,0.4093,27.125,5.8271,9.9643,12.866,9.4959,7.2585,1.124,1.4588,2.8787,1.6913,3.9662,0.7791,0.1777,0.4751,0.0687,1.5222,2.8504,4.2539,0.4501,0.7441,3.5997,0.4458,1.9089,1.9766,1.6956,1.4127,0.4823,0.6677,0.1768,13.5423,5.1743,89.6427,4.6449,5.1041,52.4656,77.6927,38.367,69.0667,21.6822,10.3889,20.9584,22.4849,16.348,2.2413,0.3636,2.1001,0.6879,0.2267,0.4342,0.4376,3.6636,0.9424,1.4636,2.4839,0.868,0.4827,4.0085,0.1604,0.7551,1.1557,0.1681,0.1359,27.6664,0.354,19.4289,36.18,0.4755,0.2118,166.2559,4.4216,11.2319,278.8672,15.7279,0.661,0.5144,137.1186,22.4887,155.7037,123.2316,1.5928,0.3055,0.8175,1.1067,38.0778,16.6886,0.2354,23.1103,59.908,12.5773,0.1864,2.3988,0.0893,0.1239,0.4093,5.156,8.6337,2.7836,0.4462,0.4448,0.5452,0.2906,0.1355,1.0154,0.2685,0.7445,0.17,1.4559,2.2538,0.2925,3.5843,0.3732,85.3633,11.62,1.3181,2.4666,0.696,4.9216,0.5505,3.8668,55.7569,30.7189,1.4852,5.5729,0.1297,0.3487,5.1306,0.9227,0.5606,17.3668,17.4802,11.8587,0.2767,0.0927,0.4472,1.1644,6.0956,3.2788,7.4348,2.2259,1.5438,0.2017,0.2407,0.343,0.2541,0.3271,0.549,0.8392,4.5705,0.5913,0.3819,0.2555,0.1556,0.1893,0.3651
ZN3TBJM-E13,28.0819,10.6949,1918.5823,48.4341,0.872,0.0819,2.7879,0.5996,0.4958,3.5614,0.2097,1.589,1.1081,5.8602,3.4638,0.7699,1.2858,3.1251,0.9753,0.5153,10.7891,136.7621,22.8328,1.8837,3.9593,74.3897,3.274,13.3296,33.8155,0.2668,0.6145,4.3582,2.0507,1.5565,0.2052,0.1314,1.3948,0.3138,0.6686,0.7666,0.7358,0.2491,0.2951,0.2714,17.7546,0.4073,27.8596,6.0157,10.1793,13.4004,9.5876,7.6354,1.133,1.5287,2.9538,1.7844,4.1141,0.7823,0.1855,0.4437,0.0617,1.5661,2.9841,4.5168,0.4402,0.7737,3.7957,0.4695,2.0977,1.9886,1.7955,1.4873,0.5266,0.6772,0.188,14.0438,5.2607,91.9125,4.9418,5.2521,55.3048,82.3851,40.4969,73.5763,23.1406,11.2663,22.373,24.0336,17.1966,2.3246,0.3558,2.2892,0.7368,0.2183,0.4836,0.4124,3.9074,0.9652,1.5535,2.7511,0.947,0.5104,4.1045,0.1556,0.7959,1.2629,0.1627,0.144,29.5914,0.4078,20.5466,38.1076,0.5064,0.2218,176.1129,4.6336,11.7651,294.0728,16.524,0.7211,0.5766,146.8304,24.3833,163.2138,129.7961,1.6404,0.281,0.8808,1.2058,41.3672,18.3832,0.2496,25.1413,64.4886,13.5045,0.239,2.6157,0.1117,0.1223,0.3891,5.5154,9.4577,3.0003,0.4654,0.3694,0.5326,0.3138,0.1284,1.0208,0.2542,0.8359,0.2117,1.508,2.4646,0.3249,3.9812,0.379,92.2768,12.3053,1.4135,2.786,0.7348,5.333,0.5978,4.2647,59.5892,32.9642,1.6166,5.9232,0.1193,0.3143,5.479,0.9678,0.6342,19.0912,19.0412,12.6106,0.3078,0.1107,0.4771,0.9789,6.8839,3.4586,8.0548,2.3489,1.5358,0.2001,0.2845,0.3679,0.2224,0.3462,0.615,0.9142,4.624,0.6342,0.3937,0.2825,0.1703,0.2284,0.3573
ZN3TBJM-E14,24.0189,8.9473,1809.6558,43.8945,0.8466,0.039005419,2.7391,0.6494,0.494,3.6454,0.2134,1.3546,1.1514,5.5538,3.5971,0.603,1.5773,3.3897,0.7926,0.4191,8.4919,119.506,24.2982,1.9394,4.6372,57.881,3.7451,12.299,30.6496,0.2222,0.4628,3.5591,1.6842,1.23,0.1694,0.1011,1.1714,0.2429,0.5662,0.5961,0.6294,0.2004,0.2647,0.2217,15.1225,0.3078,24.1098,5.0452,8.6319,11.3796,8.2265,6.1305,0.8826,1.2002,2.4112,1.435,3.326,0.6684,0.1642,0.3882,0.0538,1.4379,2.5536,3.9192,0.437,0.6391,3.2404,0.3836,1.7428,1.7141,1.4878,1.346,0.4175,0.6121,0.1539,12.4506,4.7897,81.446,4.2924,4.5646,48.3959,71.8334,35.254,63.9658,20.0534,9.5874,19.0652,20.3779,14.5322,1.9886,0.3319,1.8795,0.5915,0.1935,0.4278,0.3583,3.3702,0.8723,1.3454,2.3107,0.7798,0.4387,3.5304,0.1372,0.7,1.1094,0.1395,0.1114,26.3402,0.3687,18.1935,33.9626,0.4783,0.1883,155.3364,4.0633,10.5866,263.2147,14.5063,0.5725,0.4927,128.6053,21.075,144.9182,114.5616,1.3644,0.3147,0.7419,1.0842,35.7559,15.7863,0.2377,21.6653,55.5802,11.5904,0.2188,2.2097,0.0913,0.1039,0.3497,4.7575,7.9698,2.5594,0.437,0.4387,0.4536,0.2693,0.1097,0.9475,0.2429,0.7942,0.1792,1.4235,2.2321,0.3187,3.5844,0.3388,83.3232,11.2114,1.2277,2.4979,0.6822,4.8328,0.5622,3.794,53.8064,29.2159,1.3552,5.3863,0.1108,0.3388,4.931,0.9021,0.5857,16.9428,16.9922,11.4968,0.3497,0.0879,0.4134,1.2312,5.8159,3.0722,7.0516,2.0225,1.5596,0.1683,0.2728,0.3824,0.201,0.3595,0.5679,0.87,4.5876,0.6075,0.3727,0.2486,0.1671,0.1947,0.3417
ZN3TBJM-E15,26.8021,9.749,1749.9513,42.2215,0.7966,0.0742,2.3756,0.4867,0.4067,3.3156,0.1283,1.42,1.0111,5.6122,3.3182,0.6071,1.0549,2.701,0.663,0.415,8.0284,96.9922,23.2018,1.48,3.8439,59.3847,3.2498,10.8668,31.5812,0.1625,0.317,3.112,1.4837,1.0593,0.1469,0.0913,0.8491,0.1839,0.4573,0.5664,0.5263,0.1915,0.2351,0.2106,11.982,0.2859,21.1654,4.6946,7.9264,10.44,7.7055,5.7721,0.8407,1.1435,2.3515,1.343,3.182,0.6118,0.1474,0.3531,0.0454,1.1145,2.2259,3.4175,0.3803,0.6243,2.8547,0.3455,1.6667,1.5825,1.4218,1.1853,0.4168,0.5299,0.1296,10.2298,3.5266,73.6512,3.906,3.8147,42.9506,67.0864,33.0392,59.7389,18.9786,9.02,18.5708,19.993,13.8744,1.8568,0.3117,1.7272,0.5321,0.1705,0.3188,0.2832,3.0764,0.761,1.2606,2.2647,0.789,0.4048,3.4607,0.1202,0.6826,1.0566,0.1184,0.1278,23.5601,0.3264,15.8715,30.7469,0.4261,0.1768,146.7134,3.8779,9.7961,244.242,13.9007,0.517,0.4573,123.0987,20.1453,139.2349,111.0334,1.363,0.2623,0.7409,0.972,35.1769,15.4315,0.2022,21.2807,55.4527,11.3332,0.2097,2.01,0.0908,0.0908,0.3135,4.7622,8.0092,2.3577,0.3674,0.2868,0.4341,0.2445,0.1051,0.8861,0.2351,0.716,0.1701,1.241,2.0674,0.2489,3.3391,0.3202,75.7177,10.4333,1.192,2.3266,0.6025,4.4693,0.5098,3.5649,50.511,27.3712,1.3278,4.9738,0.1055,0.2819,4.5721,0.7926,0.5348,15.8577,16.2041,10.4458,0.2547,0.0748,0.3754,0.7236,5.7218,3.0105,6.6093,1.9249,1.282,0.1786,0.2191,0.3326,0.1835,0.2823,0.5032,0.7859,3.8459,0.5548,0.3544,0.2217,0.1545,0.191,0.3228
ZMBVNFM-E11,25.8046,7.4081,2271.0445,13.7276,1.5885,0.0603,5.211,0.5109,0.2376,4.4772,0.055,1.097,1.6574,9.398,5.6506,0.2319,1.4705,2.0963,1.5722,0.2784,11.6925,76.5453,9.1318,1.7926,3.7593,39.8579,0.017949311,25.7012,36.8849,0.0678,0.2751,2.4095,0.7082,0.8546,0.14,0.0595,0.4253,0.0839,0.34,0.2922,0.4609,0.1444,0.1332,0.0537,9.5844,0.1697,20.6346,2.6632,7.9587,8.347,4.3084,6.6633,2.1144,0.6073,1.3248,2.3529,3.4782,0.3819,0.1917,0.2351,0.0527,0.7672,2.092,2.8783,0.1936,0.4068,2.7261,0.3414,1.235,1.1189,1.1745,0.9794,0.2205,0.4229,0.08,13.4763,4.3674,105.6422,3.2055,4.9873,65.0786,69.5118,27.3969,77.1136,25.82,17.7949,13.7153,13.9367,21.396,1.5423,0.1117,0.958,0.1702,0.0712,0.318,0.2595,3.6792,0.5756,1.3867,3.1182,0.5682,0.2449,3.9572,0.1049,0.7511,1.196,0.0309,0.1312,47.611,0.4058,32.1837,61.8233,0.6673,0.3887,292.247,5.7346,16.9647,489.5302,25.6824,0.776,0.5707,225.4541,33.0953,249.1866,200.3439,1.6447,0.4639,0.7604,0.5014,52.7198,22.4993,0.2024,30.5536,85.2298,13.0007,0.2917,0.6965,0.1293,0.0541,0.1849,5.2171,9.8352,0.6116,0.1629,0.1756,0.2214,0.2449,0.1175,1.1896,0.1614,0.9126,0.0493,3.1451,4.6596,0.5273,6.673,0.5756,244.8183,28.1529,2.3798,4.1811,0.459,5.1098,0.7394,7.5485,153.5351,80.7951,1.932,3.8889,0.2941,0.1439,3.1787,0.5751,0.638,37.0042,42.7847,5.1176,0.1517,0.2044,0.1429,0.5082,10.9853,4.6488,2.3129,1.036,0.817,0.1702,0.0897,0.7599,0.5287,0.2229,1.5759,1.394,4.1216,0.0776,0.1454,0.0429,0.2034,0.1414,0.0883
ZMBVNFM-E12,25.9944,8.2357,2483.667,15.0158,1.7266,0.017969422,5.9354,0.6275,0.2745,4.3268,0.0735,1.0556,1.5392,9.3922,6.5751,0.3097,1.4916,2.4929,1.4627,0.3182,10.1917,102.3018,7.8935,2.29,4.0625,51.4527,0.075939022,24.7674,38.4873,0.030690376,0.1489,1.9032,0.6012,0.7193,0.1105,0.048,0.3171,0.0755,0.2533,0.2464,0.3809,0.1023,0.1208,0.0631,8.0725,0.1421,17.5507,2.3802,6.8234,6.96,3.8709,5.6498,1.5785,0.5587,1.1633,1.8867,2.7885,0.3377,0.1585,0.1977,0.047,0.5916,1.8043,2.4968,0.1929,0.3583,2.4152,0.2821,1.1269,0.9643,1.0789,0.9499,0.2114,0.3425,0.0604,11.5872,3.5524,95.2754,3.0404,4.1728,59.1542,64.6956,26.2306,70.7009,23.7585,15.7504,13.2865,13.5027,19.0516,1.398,0.0913,0.9245,0.1249,0.0803,0.2725,0.2265,3.3307,0.5436,1.3068,2.8702,0.5003,0.256,3.6355,0.0872,0.7302,1.1839,0.029,0.1194,43.9329,0.3857,28.8722,58.0684,0.6149,0.3624,281.2227,5.3238,15.1417,480.933,23.9897,0.7405,0.5099,218.2964,32.6381,242.6063,196.371,1.5236,0.4797,0.7419,0.4832,51.7014,22.1284,0.1675,30.1056,84.1638,12.4705,0.3569,0.6259,0.1325,0.0501,0.2018,5.2524,9.7712,0.5312,0.173,0.2395,0.1963,0.2745,0.0865,1.1935,0.1688,0.8819,0.0672,2.6677,4.5606,0.4578,6.6532,0.6184,224.737,25.3528,2.3829,4.1392,0.4502,5.0452,0.7289,7.0774,140.5315,74.1785,1.9231,3.8935,0.2773,0.1428,3.0823,0.5539,0.6952,34.4068,40.6646,5.087,0.1407,0.2059,0.1544,0.7309,10.2701,4.6093,2.4104,1.0309,0.8874,0.1647,0.0803,0.7124,0.4605,0.2656,1.6225,1.479,4.7967,0.0549,0.1318,0.0377,0.2025,0.1338,0.1194
ZMBVNFM-E13,23.7554,7.3404,2234.0861,13.9185,1.6262,0.0781,5.4206,0.5733,0.2719,4.2533,0.0698,1.0067,1.5967,9.3567,5.8543,0.2732,2.0193,2.1586,1.2878,0.2607,10.9201,75.79,8.9837,1.6085,3.9997,33.4846,1.3592,25.3152,34.0311,0.0407,0.1427,1.6224,0.5151,0.5695,0.0776,0.0407,0.3154,0.0583,0.2447,0.1997,0.3338,0.0861,0.0986,0.0784,7.1117,0.117,15.1302,2.0826,5.8476,6.079,3.2675,4.8281,1.3481,0.4748,0.971,1.5512,2.2917,0.3008,0.1148,0.1371,0.0364,0.5237,1.6717,2.1413,0.1903,0.3188,2.0783,0.246,1.0139,0.8742,0.9209,0.7996,0.1954,0.3008,0.0527,10.3376,3.2602,82.1786,2.5617,3.5404,51.4304,56.0799,22.8422,60.1478,20.3499,13.71,11.2722,11.6266,16.144,1.2204,0.0926,0.8005,0.1208,0.054,0.237,0.1843,2.9461,0.4529,1.0807,2.5463,0.4735,0.2125,3.1505,0.0737,0.5986,1.0242,0.023,0.0917,37.3566,0.3184,24.7474,49.3161,0.5369,0.3128,241.5561,4.5817,13.1654,402.5568,20.5483,0.6291,0.4534,186.4719,26.9149,203.0669,164.6023,1.3293,0.3454,0.6406,0.4015,43.6502,18.6346,0.1633,25.0469,70.6786,10.6461,0.2807,0.5468,0.1016,0.0566,0.1568,4.3718,8.09,0.4671,0.1534,0.201,0.1774,0.2121,0.0887,0.9805,0.1247,0.7683,0.0283,2.3543,3.9055,0.4384,5.6179,0.4971,186.9544,21.4829,1.9455,3.537,0.3852,4.2651,0.6205,5.9204,116.1261,61.3339,1.6725,3.2503,0.2215,0.1341,2.6371,0.4949,0.5459,28.4284,32.9608,4.3375,0.1367,0.1671,0.1393,0.7362,8.3685,3.7285,2.0402,0.8947,0.8712,0.114,0.0613,0.6102,0.3822,0.1997,1.2984,1.2444,4.4712,0.0514,0.1136,0.0266,0.1534,0.1136,0.0926
